Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,BoxOfficeStandardize,budget,Net_revenue,pondered_rating
6508,75264,/m/0j_vp,The Night of the Hunter,1955-08-26,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02xh1"": ""Film noir""}",1955,,795000.0,,7.95
6514,2018921,/m/06fhhh,The First Wives Club,1996-09-20,181490000.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/06qm3"": ""Screwball comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n34"": ""Feminist Film""}",1996,0.0652274275746136,26000000.0,155490000.0,6.45
6543,2473101,/m/07gghl,Showtime,2002-03-11,77741732.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gf28"": ""Parody"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03btsm8"": ""Action/Adventure""}",2002,0.0279382902759493,85000000.0,-7258268.0,5.4
6549,24977211,/m/09gffnn,Avalanche,1978,,90.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/01drsx"": ""Disaster"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie""}",1978,,6500000.0,,3.450299401197605
6552,27731736,/m/0c241c_,Red Riding Hood,2011-03-07,89162162.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2011,0.0320430140509985,42000000.0,47162162.0,5.550000000000001
6590,23883858,/m/076zy_g,Unstoppable,2010-10-26,167805466.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",2010,0.0603089409624396,100000000.0,67805466.0,6.550007839857837
6601,68124,/m/0hv8w,American Graffiti,1973-08-01,140000000.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/09n5t_"": ""Americana"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/02b5_l"": ""Teen"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03pgfj"": ""New Hollywood""}",1973,0.0503151178431241,777000.0,139223000.0,7.15
6613,23255,/m/05sjq,Paths of Glory,1957,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01fc50"": ""Anti-war"", ""/m/02m4t"": ""Existentialism"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/07k67c"": ""Anti-war film""}",1957,,935000.0,,8.3
6624,3082124,/m/08q4d7,Light Sleeper,1992-02,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mry"": ""Addiction Drama"", ""/m/0hj3n01"": ""Crime Drama""}",1992,,5000000.0,,6.300000000000001
6643,1474328,/m/054cvh,Serendipity,2001-09-13,77516304.0,93.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",2001,0.0278572670858275,28000000.0,49516304.0,6.699999999999999
6660,22430724,/m/05zntwr,Morning Glory,2010-11-10,58785180.0,107.0,"{""/m/0cjk9"": ""Ukrainian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2010,0.0211249382666678,40000000.0,18785180.0,6.3
6669,1344253,/m/04vcfx,Flubber,1997-11-26,177977226.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/09q17"": ""Slapstick""}",1997,0.0639648685506386,80000000.0,97977226.0,5.3
6671,468326,/m/02d478,21 Grams,2003-09-05,60427839.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0fx2s"": ""Tragedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0lsxr"": ""Crime Fiction""}",2003,0.0217153417323516,20000000.0,40427839.0,7.4
6693,3038038,/m/08md65,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,49369899.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",1988,0.0177409038853468,7000000.0,42369899.0,5.699999999999999
6697,34287962,/m/0gym5wy,Transit,2012,,91.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",2012,,5000000.0,,5.751353496532709
6748,4084609,/m/0bh76g,Wendy Wu: Homecoming Warrior,2006-06-16,,97.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/02b5_l"": ""Teen""}",2006,,6000000.0,,5.4
6757,2162986,/m/06rhz7,The Pursuit of Happyness,2006-12-15,307077300.0,145.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n84"": ""Inspirational Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film""}",2006,0.1103659360330734,55000000.0,252077300.0,7.85
6762,348292,/m/01yz89,The Dark Crystal,1982-12-17,40577001.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film""}",1982,0.0145805660108374,15000000.0,25577001.0,7.199999999999999
6790,168498,/m/016kc2,Starman,1984-12-14,28744356.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/04228s"": ""Road movie"", ""/m/01hmnh"": ""Fantasy"", ""/m/068d7h"": ""Romantic drama"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03rzvv"": ""Romantic fantasy""}",1984,0.0103276841794862,22000000.0,6744356.0,6.8
6825,5807082,/m/0f61tk,The Rocketeer,1991-06-21,62000000.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/01xpvb7"": ""Airplanes and airports""}",1991,0.0222804068511698,42000000.0,20000000.0,6.449930768863495
6828,529276,/m/02l_j_,Jaws: The Revenge,1987-07-17,51881013.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/01jfsb"": ""Thriller""}",1987,0.0186434469014731,23000000.0,28881013.0,3.25
6886,21606793,/m/05mzvz4,Direct Contact,2009-03,,90.0,"{""/m/02h40lc"": ""English Language"", ""/m/01bkv"": ""Bulgarian Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",2009,,6000000.0,,4.300000000000001
6904,1076567,/m/043wvb,Airport '77,1977-03-11,30000000.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/01drsx"": ""Disaster"", ""/m/02kdv5l"": ""Action"", ""/m/01xpvb7"": ""Airplanes and airports""}",1977,0.0107789869570347,6000000.0,24000000.0,5.8
6965,5541078,/m/0drn6m,The i Inside,2004-01-15,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0fdjb"": ""Supernatural""}",2004,,8800000.0,,5.9
6975,29296535,/m/0dsd7gy,Soldiers of Fortune,2012-06-07,1572040.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",2012,0.0005614274353573,8000000.0,-6427960.0,4.55
6976,29425614,/m/0drzmb1,Falling Overnight,2011,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",2011,,50000.0,,6.65
6977,2396634,/m/0795h0,House of Dark Shadows,1970,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03npn"": ""Horror"", ""/m/0hj3n4p"": ""Gothic Film""}",1970,,750000.0,,6.45
6986,11036762,/m/02qyv3h,Iron Sky,2012-02-11,,93.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/02vzc"": ""Finland"", ""/m/0chghy"": ""Australia"", ""/m/0345h"": ""Germany""}","{""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action"", ""/m/06n90"": ""Science Fiction""}",2012,,7500000.0,,5.75
6995,706047,/m/034c5l,Spirit: Stallion of the Cimarron,2002-05-18,122563539.0,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/0hfjk"": ""Western"", ""/m/0bj8m2"": ""Children's"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film""}",2002,0.0440481159859769,80000000.0,42563539.0,7.300000000000001
7010,3677015,/m/09txzv,Where the Wild Things Are,2009-10-13,100086793.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",2009,0.0359695380609824,100000000.0,86793.0,6.552424294829203
7026,24731602,/m/080jn6w,Extraordinary Measures,2010-01-22,15134168.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",2010,0.00543591895992,31000000.0,-15865832.0,6.2
7030,1841530,/m/0604zn,Bachelor Party,1984-06-29,38400000.0,105.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01z4y"": ""Comedy""}",1984,0.0137981096792451,6000000.0,32400000.0,6.05
7049,61525,/m/0gnrt,Dead End,1937,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/060__y"": ""Film adaptation""}",1937,,300000.0,,7.15
7065,18943833,/m/01r97z,Striptease,1996-06-23,113309743.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/02js9"": ""Erotica"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}",1996,0.0407221224418935,50000000.0,63309743.0,4.5
7097,667194,/m/0316hv,American Gigolo,1980-02-08,,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3n16"": ""Erotic Drama"", ""/m/02js9"": ""Erotica"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03pgfj"": ""New Hollywood""}",1980,,4800000.0,,6.1
7100,897481,/m/03mvlr,Just One of the Guys,1985-04-26,11528900.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01z02hx"": ""Sports"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/02b5_l"": ""Teen""}",1985,0.0041401158005797,11500000.0,28900.0,6.45
7110,1377427,/m/04xx9s,Coach Carter,2005-01-13,76669806.0,136.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/017fp"": ""Biography"", ""/m/01j1n2"": ""Coming of age"", ""/m/01f9r0"": ""Docudrama""}",2005,0.0275530193065292,30000000.0,46669806.0,7.299999999999999
7196,12000999,/m/02vlj62,The Brave One,2007-09-06,69787663.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",2007,0.0250794437935766,70000000.0,-212337.0,6.550249361012407
7227,2205675,/m/06vv2c,Merlin's Apprentice,2006,,176.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0dz8b"": ""Sword and sorcery"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",2006,,12000000.0,,5.15
7254,12698041,/m/02x0xzh,One Nine Nine Four,2009-10-09,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/0jtdp"": ""Documentary""}",2009,,100.0,,6.65
7276,1792785,/m/05xdrc,Fire Birds,1990,14760451.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/082gq"": ""War film""}",1990,0.0053015978305895,22000000.0,-7239549.0,4.6
7289,2871613,/m/0884wb,The Jewel of the Nile,1985-12-11,96773200.0,107.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/04wgh"": ""Morocco""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",1985,0.0347785685468804,25000000.0,71773200.0,6.05
7305,394792,/m/0234j5,Jackie Brown,1997-12-25,39673162.0,151.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/018td"": ""Blaxploitation"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",1997,0.0142557087653469,12000000.0,27673162.0,7.4
7313,2876631,/m/088j6t,Dreamcatcher,2003-03-06,,136.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",2003,,68000000.0,,5.35
7358,858575,/m/03hxsv,Harry Potter and the Half-Blood Prince,2009-07-06,934416487.0,153.0,"{""/m/0k0sv"": ""Croatian language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/02l7c8"": ""Romance Film""}",2009,0.3358437924622089,250000000.0,684416487.0,7.499629826008405
7374,73376,/m/0jq56,Bringing up Baby,1938-02-16,1109000.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy""}",1938,0.0003950018894892,1073000.0,36000.0,7.699999999999999
7377,1848081,/m/060r16,Kingpin,1996-07-04,25023434.0,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/0556j8"": ""Buddy film"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z02hx"": ""Sports"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",1996,0.0089903127321323,27000000.0,-1976566.0,6.800000000000001
7378,8153627,/m/026tjyn,Cotton Comes to Harlem,1970,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/0hj3mzb"": ""Comedy Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/018td"": ""Blaxploitation"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1970,,1200000.0,,6.6
7385,36254315,/m/0k2j3rd,Tutto tutto niente niente,2012,,,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy""}","{""/m/05p553"": ""Comedy film""}",2012,,5579750.0,,5.0
7404,33757147,/m/0gxtknx,Seven Psychopaths,2012-09-07,12290017.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01z4y"": ""Comedy""}",2012,0.0044136759945036,15000000.0,-2709983.0,6.9
7438,35641836,/m/0jky4lb,2 Days in New York,2012-01-23,,96.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany"", ""/m/0154j"": ""Belgium""}","{""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film""}",2012,,8000000.0,,5.7
7442,1035959,/m/0409zp,Without A Paddle,2004-08-20,69631118.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02n4kr"": ""Mystery"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",2004,0.0250231784880352,19000000.0,50631118.0,5.55
7472,716738,/m/035bcl,Meet Joe Black,1998-11-13,142940100.0,181.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n5y"": ""Heaven-Can-Wait Fantasies"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03rzvv"": ""Romantic fantasy""}",1998,0.0513718467378349,90000000.0,52940100.0,7.050000000000001
7473,454655,/m/02bhsc,The Wedding Singer,1998-02-13,123306987.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/04xvlr"": ""Period piece""}",1998,0.0443153255990223,18000000.0,105306987.0,6.7
7548,1485962,/m/05567m,The Mask,1994-07-29,351583407.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",1994,0.1263622930474579,23000000.0,328583407.0,6.75
7555,6181527,/m/0fvh98,Trailer Park Boys: The Movie,2006-10-06,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/01q03"": ""Cult"", ""/m/04btyz"": ""Heist"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03btsm8"": ""Action/Adventure""}",2006,,5000000.0,,6.949999999999999
7571,1942317,/m/067tcz,Hanging Up,2000-02-18,51880044.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/01z4y"": ""Comedy""}",2000,0.0186430986241019,40000000.0,11880044.0,4.95
