,rating,title,year,id,imdbid
2266,1,Real Genius,1985,1046,0089886
2267,1,White Nights,1985,1187,0090319
2268,3,Clue,1985,1408,0088930
2269,0,Ladyhawke,1985,1269,0089457
2270,3,A Room with a View,1985,1561,0091867
2271,3,Dim Sum: A Little Bit of Heart,1985,1500,0087150
2272,3,Desperately Seeking Susan,1985,1654,0089017
2273,0,Huang tudi (Yellow Earth),1985,1708,0087433
2274,3,"Trip To Bountiful, The",1985,1789,0090203
2275,1,Fletch,1985,1832,0089155
2276,3,"Black Cauldron, The",1985,1949,0088814
2277,0,Enemy Mine,1985,2152,0089092
2278,0,Fandango,1985,2302,0089126
2279,1,Mr Vampire (Geung si sin sang),1985,2343,0089371
2280,1,Ran,1985,2352,0089881
2281,0,Ast&eacute;rix et la Surprise de C&eacute;asar (Asterix vs. Caesar),1985,2531,0088748
2282,1,Commando,1985,2576,0088944
2283,3,Wetherby,1985,2613,0090310
2284,3,Return to Oz,1985,2894,0089908
2285,3,"Goonies, The",1985,3001,0089218
2286,3,Better Off Dead,1985,3320,0088794
2287,1,Starchaser: The Legend of Orin,1985,3416,0090065
2288,3,Desert Hearts,1985,3666,0089015
2289,3,A Chorus Line,1985,3719,0088915
2290,3,Sweet Dreams,1985,3741,0090110
2291,0,Day of the Dead,1985,3802,0088993
2292,2,After Hours,1985,3872,0088680
2293,3,Legend,1985,3986,0089469
2294,3,"Care Bears Movie, The",1985,4123,0088885
2295,1,Detective,1985,4480,0089066
2296,3,Barbarian Queen,1985,4550,0088771
2297,3,Phenomena,1985,4893,0087909
2298,3,"Official Story, The",1985,4945,0089276
2299,2,My Beautiful Laundrette,1985,4949,0091578
2300,3,Purple Rose of Cairo,1985,5297,0089853
2301,3,"Sure Thing, The",1985,5467,0090103
2302,3,Friday the 13th: A New Beginning,1985,5563,0089173
2303,0,Re-Animator,1985,5564,0089885
2304,1,Spies Like Us,1985,5627,0090056
2305,3,Witness,1985,5632,0090329
2306,3,"Legend of Billie Jean, The",1985,5660,0089470
2307,1,Tampopo,1985,5795,0092048
2308,2,Fright Night,1985,5943,0089175
2309,3,A Nightmare on Elm Street 2: Freddy&#39;s Revenge,1985,6018,0089686
2310,3,Out of Africa,1985,6155,0089755
2311,0,Come and See,1985,6165,0091251
2312,1,A View to a Kill,1985,6314,0090264
2313,0,"Quiet Earth, The",1985,6730,0089869
2314,2,Kiss of the Spider Woman,1985,6792,0089424
2315,0,Rambo: First Blood Part II,1985,6840,0089880
2316,3,Dreamchild,1985,6853,0089052
2317,2,Rocky IV,1985,6873,0089927
2318,0,Angel&#39;s Egg,1985,6902,0208502
2319,3,Flesh+Blood,1985,7173,0089153
2320,0,Night on the Galactic Railroad,1985,7576,0089206
2321,2,Ninja Terminator,1985,7703,0199849
2322,1,La Negrita: the Miracle of Our Lady of Los Angeles,1985,8007,5739786
2323,3,Esperando la carroza,1985,8071,0089108
2324,2,Howling II: ... Your Sister Is a Werewolf,1985,8419,0089308
2325,0,Bebukottak,1985,8553,2292794
2326,2,"Treasure of Swamp Castle, The",1985,8554,0137226
2327,1,Pee-wee&#39;s Big Adventure,1985,8924,0089791
2328,0,Les specialistes,1985,9052,0088167
2329,3,"Last Dragon, The",1985,9148,0089461
2330,2,Teen Wolf,1985,9536,0090142
2331,2,Pale Rider,1985,9538,0089767
2332,3,Ocean Drive Weekend,1985,9569,0471287
2333,2,Sindhu Bhairavi,1985,9957,0155180
2334,1,Die Einsteiger,1985,9721,0089077
2335,1,My Life as a Dog,1985,10592,0089606
2336,3,Once Bitten,1985,10820,0089730
2337,3,Hellhole,1985,11192,0089269
2338,3,Short Circuit,1986,2,0091949
2339,3,Ferris Bueller&#39;s Day Off,1986,211,0091042
2340,3,Labyrinth,1986,253,0091369
2341,3,Aliens,1986,283,0090605
2342,3,Tenk&ucirc; no shiro Rapyuta,1986,484,0092067
2343,1,Police Academy 3: Back in Training,1986,577,0091777
2344,0,Stand By Me,1986,898,0092005
2345,3,Hannah and Her Sisters,1986,1017,0091167
2346,2,Highlander,1986,1604,0091203
2347,0,Kin-Dza-Dza,1986,1397,0091341
2348,3,"Clan of the Cave Bear, The",1986,1614,0090848
2349,2,Top Gun,1986,1703,0092099
2350,3,Jumpin&#39; Jack Flash,1986,1835,0091306
2351,1,Little Shop of Horrors,1986,2061,0091419
2352,3,Peggy Sue Got Married,1986,2070,0091738
2353,3,Big Trouble in Little China,1986,2150,0090728
2354,2,"Money Pit, The",1986,2314,0091541
2355,1,Armed and Dangerous,1986,2421,0090660
2356,3,An American Tail,1986,2490,0090633
2357,3,Star Trek IV:  The Voyage Home,1986,2648,0092007
2358,3,SpaceCamp,1986,2658,0091993
2359,1,Blue Velvet,1986,2662,0090756
2360,0,When the Wind Blows,1986,2670,0090315
2361,2,"Fly, The",1986,3002,0091064
2362,1,"Adventures of Milo and Otis, The",1986,3093,0097050
2363,3,"&#39;night, Mother",1986,3155,0090556
2364,1,Down by Law,1986,3203,0090967
2365,3,Project A-ko,1986,3398,0091794
2366,0,Platoon,1986,3558,0091763
2367,3,Crocodile Dundee,1986,3614,0090555
2368,1,"Great Mouse Detective, The",1986,3701,0091149
2369,0,"Transformers: The Movie, The",1986,3850,0092106
2370,3,Pretty in Pink,1986,4315,0091790
2371,3,Hour of the Star,1986,4451,0089297
2372,3,Flight of the Navigator,1986,4576,0091059
2373,3,"Parent Trap II, The",1986,4581,0091721
2374,1,Back to School,1986,4591,0090685
2375,3,Ruthless People,1986,4614,0091877
2376,3,Howard The Duck,1986,4632,0091225
2377,2,Maximum Overdrive,1986,4684,0091499
2378,1,F/X,1986,4894,0089118
2379,0,Asterix in Britain (Asterix chez les Bretons),1986,4966,0090667
2380,1,Captain EO,1986,6021,0090793
2381,2,!Three Amigos!,1986,6202,0092086
2382,3,Rosa Luxemburg,1986,6221,0091869
2383,1,Manhunter,1986,6298,0091474
2384,0,Il caso Moro,1986,6711,0090805
2385,3,Peking Opera Blues,1986,6819,0090952
2386,1,"Karate Kid, Part II, The",1986,6935,0091326
2387,3,Children of a Lesser God,1986,6954,0090830
2388,3,April Fool&#39;s Day,1986,6972,0090655
2389,0,"Mission, The",1986,6979,0091530
2390,3,From Beyond,1986,7056,0091083
2391,0,"Name Of The Rose, The",1986,7333,0091605
2392,2,"Manhattan Project, The",1986,7472,0091472
2393,3,Matador,1986,7480,0091495
2394,0,"Fugitives, The",1986,8123,0091093
2395,0,Pirates,1986,8286,0091757
2396,2,Critters,1986,8388,0090887
2397,3,Chopping Mall,1986,8418,0090837
2398,2,Deadly Friend,1986,8486,0090917
2399,1,Macskafogo,1986,8558,0179955
2400,2,Terrorizers,1986,9121,0091355
2401,3,She&#39;s Gotta Have It,1986,9171,0091939
2402,3,Under the Cherry Moon,1986,9229,0092133
2403,0,A Better Tomorrow,1986,9374,0092263
2404,3,About Last Night,1986,9304,0090583
2405,1,Cobra,1986,9411,0090859
2406,1,Iron Eagle,1986,9516,0091278
2407,1,"Delta Force, The",1986,9531,0090927
2408,0,"No Retreat, No Surrender",1986,9544,0089695
2409,0,"Defiant Ones, The",1986,9590,0089010
2410,3,Friday the 13th Part VI: Jason Lives,1986,9653,0091080
2411,0,"Texas Chainsaw Massacre Part 2, The",1986,9854,0092076
2412,2,Betty Blue,1986,10208,0090563
2413,3,Flying,1986,10652,0091065
2414,1,Hoosiers,1986,10893,0091217
2415,0,L&#39;&eacute;t&eacute; en pente douce,1986,11361,0094405
2416,1,"Good Morning, Vietnam",1987,134,0093105
2417,3,Dirty Dancing,1987,321,0092890
2418,2,"Princess Bride, The",1987,322,0093779
2419,1,RoboCop,1987,547,0093870
2420,1,Police Academy 4: Citizens on Patrol,1987,579,0093756
2421,0,Full Metal Jacket,1987,720,0093058
2422,3,Babette&#39;s Feast,1987,815,0092603
2423,3,"Wonderful Wizard of Oz, The",1987,1034,0098675
2424,3,Housekeeping,1987,1181,0093225
2425,3,Overboard,1987,1203,0093693
2426,1,Lethal Weapon,1987,1113,0093409
2427,3,Spaceballs,1987,1078,0094012
2428,3,September,1987,1657,0093940
2429,3,"Whales Of August, The",1987,1792,0094315
2430,1,Beverly Hills Cop II,1987,1849,0092644
2431,3,Around the World in Eighty Ways,1987,1862,0092581
2432,1,Withnail &amp; I,1987,1887,0094336
2433,3,84 Charing Cross Road,1987,1902,0090570
2434,0,Predator,1987,1928,0093773
2435,3,House of Games,1987,2029,0093223
2436,3,Bagdad Cafe,1987,2215,0095801
2437,3,I&#39;ve Heard the Mermaids Singing,1987,2218,0093239
2438,0,Wings of Desire,1987,2243,0093191
2439,3,"Witches of Eastwick, The",1987,2250,0094332
2440,3,Hard Ticket to Hawaii,1987,2365,0093146
2441,1,Radio Days,1987,2437,0093818
2442,1,Angel Heart,1987,2471,0092563
2443,3,Baby Boom,1987,2523,0092605
2444,2,Maurice,1987,2644,0093512
2445,3,High Tide,1987,2665,0095305
2446,2,Fatal Beauty,1987,2710,0093011
2447,3,Moonstruck,1987,2744,0093565
2448,1,"Planes, Trains &amp; Automobiles",1987,2927,0093748
2449,1,"Lost Boys, The",1987,3003,0093437
2450,3,"Last Emperor, The",1987,3249,0093389
2451,3,Barbie and the Rockers: Out of This World,1987,3290,0313254
2452,3,Hellraiser,1987,3582,0093177
2453,3,Nice Girls Don&#39;t Explode,1987,3602,0093617
2454,3,Prince of Darkness,1987,3611,0093777
2455,3,Raising Arizona,1987,3635,0093822
2456,3,"Chipmunk Adventure, The",1987,3781,0092752
2457,3,Ngati,1987,3898,0093615
2458,3,Evil Dead II,1987,3916,0092991
2459,3,Outrageous Fortune,1987,4228,0093690
2460,3,Superman IV: The Quest for Peace,1987,4297,0094074
2461,2,"Gate, The",1987,4412,0093075
2462,3,Black Widow,1987,4535,0090738
2463,3,Dragnet,1987,4620,0092925
2464,3,Fatal Attraction,1987,4737,0093010
2465,3,Light of Day,1987,4811,0093415
2466,0,Swimming to Cambodia,1987,5017,0094089
2467,3,Hansel and Gretel,1987,5290,0093144
2468,3,Broadcast News,1987,5310,0092699
2469,1,Empire of the Sun,1987,5373,0092965
2470,3,House II: The Second Story,1987,5592,0093220
2471,3,A Nightmare on Elm Street 3: Dream Warriors,1987,5767,0093629
2472,3,Waiting for the Moon,1987,5789,0094286
2473,1,Au Revoir Les Enfants,1987,6062,0092593
2474,3,Creepshow 2,1987,6824,0092796
2475,3,Jaws: The Revenge,1987,6920,0093300
2476,1,3 Men and a Baby,1987,7002,0094137
2477,3,Hope and Glory,1987,7035,0093209
2478,0,Bad Taste,1987,7049,0092610
2479,3,Adventures in Babysitting,1987,7507,0092513
2480,3,El bosque animado,1987,7590,0092693
2481,3,La ley del deseo,1987,7661,0093412
2482,1,Epidemic,1987,7918,0092972
2483,1,"Secret of My Succe$s, The",1987,8672,0093936
2484,3,"Running Man, The",1987,8692,0093894
2485,2,My Demon Lover,1987,9205,0093589
2486,0,A Better Tomorrow II,1987,9375,0094357
2487,3,Can&#39;t Buy Me Love,1987,9286,0092718
2488,3,Deathstalker II,1987,9389,0092860
2489,1,"No Retreat, No Surrender 2",1987,9545,0097991
2490,3,Masters of the Universe,1987,9566,0093507
2491,1,Throw Momma from the Train,1987,9609,0094142
2492,2,Amazon Women on the Moon,1987,9710,0092546
2493,0,Emmanuelle 5,1987,9755,0092962
2494,2,Casanova,1987,9822,0092730
2495,1,No Way Out,1987,9852,0093640
2496,3,Slave Girls from Beyond Infinity,1987,10275,0093991
2497,0,Where is the friend&#39;s house,1987,10288,0093342
2498,1,Mannequin,1987,10739,0093493
2499,1,"Untouchables, The",1987,10867,0094226
2500,3,Opera,1987,11377,0093677
2501,1,Who Framed Roger Rabbit,1988,136,0096438
2502,3,Coming to America,1988,256,0094898
2503,3,Tonari no Totoro,1988,259,0096283
2504,3,Twins,1988,572,0096320
2505,1,Police Academy 5: Assignment: Miami Beach,1988,580,0095882
2506,3,Die Hard,1988,619,0095016
2507,3,Beetle Juice,1988,647,0094721
2508,3,Willow,1988,739,0096446
2509,3,Maniac Cop,1988,814,0095583
2510,3,Heathers,1988,859,0097493
2511,3,Mystic Pizza,1988,940,0095690
2512,3,Working Girl,1988,1070,0096463
2513,0,They Live,1988,1293,0096256
2514,2,Oliver &amp; Company,1988,1210,0095776
2515,1,Bloodsport,1988,1158,0092675
2516,3,Dangerous Liaisons,1988,1629,0094947
2517,3,L&#39;etudiante,1988,1647,0096523
2518,3,Poltergeist III,1988,1714,0095889
2519,1,"Naked Gun: From the Files of Police Squad!, The",1988,1824,0095705
2520,0,Killer Klowns from Outer Space,1988,1860,0095444
2521,3,A Fish Called Wanda,1988,1911,0095159
2522,2,Midnight Run,1988,2903,0095631
2523,1,Akira,1988,2244,0094625
2524,3,Women on the Verge of a Nervous Breakdown,1988,2406,0095675
2525,3,Hairspray,1988,2462,0095270
2526,3,Satisfaction,1988,2485,0096037
2527,3,Beaches,1988,2493,0094715
2528,3,"Accused, The",1988,2502,0094608
2529,3,Big Business,1988,2505,0094739
2530,3,Feds,1988,2653,0095145
2531,1,Action Jackson,1988,2663,0094612
2532,1,Alien Nation,1988,2784,0094631
2533,3,"Land Before Time, The",1988,2905,0095489
2534,3,"Distant Voices, Still Lives",1988,2960,0095037
2535,1,Torch Song Trilogy,1988,3075,0096289
2536,3,Scooby-Doo and the Ghoul School,1988,3448,0189071
2537,1,Rain Man,1988,3482,0095953
2538,3,Married to the Mob,1988,3559,0095593
2539,3,Appleseed,1988,4374,0094668
2540,1,Young Guns,1988,4578,0096487
2541,3,Rock &#39;n&#39; Roll Mom,1988,4582,0096001
2542,3,Two Moon Junction,1988,4628,0096324
2543,2,Dead Ringers,1988,4672,0094964
2544,3,Child&#39;s Play,1988,4705,0094862
2545,3,My Stepmother Is an Alien,1988,4774,0095687
2546,3,World Gone Wild,1988,4813,0096465
2547,3,Hell Comes to Frogtown,1988,4815,0093171
2548,3,Scrooged,1988,4986,0096061
2549,3,Crossing Delancey,1988,4990,0094921
2550,1,Cinema Paradiso,1988,4998,0095765
2551,2,"Last Temptation of Christ, The",1988,5128,0095497
2552,0,Gakk&ocirc; no kaidan G,1988,5179,0330312
2553,3,Sticky Fingers,1988,5258,0096176
2554,1,Hellbound: Hellraiser II,1988,5261,0095294
2555,1,Big,1988,5324,0094737
2556,3,Another Woman,1988,5383,0094663
2557,3,Caddyshack II,1988,5569,0094824
2558,1,"Adventures of Baron Munchausen, The",1988,5595,0096764
2559,0,Grave of the Fireflies,1988,5867,0095327
2560,1,Spoorloos,1988,5881,0096163
2561,3,A Nightmare on Elm Street 4: The Dream Master,1988,6020,0095742
2562,0,Wong gok ka moon,1988,6746,0096461
2563,3,Pumpkinhead,1988,7099,0095925
2564,2,"Accidental Tourist, The",1988,7161,0094606
2565,2,Remando al viento [Rowing with the Wind],1988,7423,0093840
2566,3,Critters 2,1988,8389,0094919
2567,2,Earth Girls Are Easy,1988,8406,0097257
2568,1,Lady in White,1988,8515,0095484
2569,3,Gorillas in the Mist,1988,8771,0095243
2570,2,Bull Durham,1988,9060,0094812
2571,0,Igla,1988,9206,0097561
2572,0,"Bear, The",1988,9418,0095800
2573,0,Rambo III,1988,9410,0095956
2574,2,"Big Blue, The",1988,9453,0095250
2575,1,Vibes,1988,9489,0096378
2576,3,Hiroshima Maiden,1988,9666,0224412
2577,3,Elvira: Mistress of the Dark,1988,9676,0095088
2578,0,&#39;Gator Bait 2: Cajun Justice,1988,9737,0094588
2579,3,"Sisterhood, The",1988,9751,0096114
2580,3,Emmanuelle 6,1988,9758,0095094
2581,0,Red Scorpion,1988,9769,0098180
2582,0,"Bourne Identity, The",1988,9821,0094791
2583,1,Stand and Deliver,1988,10295,0094027
2584,1,Dirty Rotten Scoundrels,1988,10328,0095031
2585,3,Kung-Fu Master!,1988,10631,0093371
2586,3,"Great Outdoors, The",1988,10685,0095253
2587,2,Crocodile Dundee II,1988,10704,0092493
2588,3,Chocolat,1988,10747,0094868
2589,3,And God Created Woman,1988,10934,0092559
2590,3,Shame,1988,10921,0093952
2591,1,Running on Empty,1988,11239,0096018
2592,1,On the Silver Globe,1988,11198,0093593
2593,3,Jane B. for Agnes V.,1988,11355,0093295
2594,3,Back to the Future Part II,1989,150,0096874
2595,3,Uncle Buck,1989,159,0098554
2596,3,When Harry Met Sally,1989,181,0098635
2597,1,Resan till Melonia,1989,336,0098189
2598,1,Road House,1989,511,0098206
2599,1,Police Academy 6: City Under Siege,1989,581,0098105
2600,3,Mystery Train,1989,591,0097940
2601,3,"Little Mermaid, The",1989,666,0097757
2602,3,Majo no takky&ucirc;bin (Kiki&#39;s Delivery Service),1989,700,0097814
2603,1,Fat Man and Little Boy,1989,734,0097336
2604,3,Troop Beverly Hills,1989,849,0098519
2605,3,Steel Magnolias,1989,924,0098384
2606,1,Batman,1989,1023,0096895
2607,0,Indiana Jones and the Last Crusade,1989,1049,0097576
2608,1,Star Trek V: The Final Frontier,1989,1201,0098382
2609,3,Shirley Valentine,1989,1103,0098319
2610,3,Przesluchanie,1989,1463,0084548
2611,2,Ghostbusters II,1989,1540,0097428
2612,3,"Honey, I Shrunk the Kids",1989,1603,0097523
2613,3,Wild Orchid,1989,1499,0100934
2614,3,"Abyss, The",1989,1478,0096754
2615,2,Let It Ride,1989,1640,0097731
2616,1,Fletch Lives,1989,1833,0097366
2617,1,Weekend at Bernie&#39;s,1989,1834,0098627
2618,3,"Get Smart, Again!",1989,1847,0097423
2619,2,"Sex, Lies, and Videotape",1989,2065,0098724
2620,1,"&#39;Burbs, The",1989,2074,0096734
2621,3,Henry V,1989,2353,0097499
2622,1,Dead Poets Society,1989,2361,0097165
2623,2,Bill &amp; Ted&#39;s Excellent Adventure,1989,2463,0096928
2624,3,She-Devil,1989,2488,0098309
2625,3,All Dogs Go to Heaven,1989,2528,0096787
2626,3,Crimes and Misdemeanors,1989,2619,0097123
2627,1,Major League,1989,3808,0097815
2628,3,"Seventh Continent, The",1989,3803,0098327
2629,3,Leviathan,1989,3932,0097737
2630,2,Drugstore Cowboy,1989,3934,0097240
2631,1,UHF,1989,4036,0098546
2632,3,Meet The Feebles,1989,4175,0097858
2633,3,Shag,1989,4268,0098300
2634,2,Say Anything...,1989,4270,0098258
2635,2,Licence to Kill,1989,4364,0097742
2636,3,Oranges Are Not The Only Fruit,1989,4397,0098032
2637,0,"Dream Team, The",1989,4579,0097235
2638,1,"Cook, the Thief, His Wife &amp; Her Lover, The",1989,4597,0097108
2639,0,Dead Calm,1989,4606,0097162
2640,0,Leningrad Cowboys Go America,1989,4646,0097728
2641,3,Teen Witch,1989,4760,0098453
2642,1,Turner &amp; Hooch,1989,5277,0098536
2643,3,Chopper Chicks in Zombietown,1989,5534,0103959
2644,3,Born on the Fourth of July,1989,5574,0096969
2645,3,A Nightmare on Elm Street 5: The Dream Child,1989,6024,0097981
2646,2,Do the Right Thing,1989,6594,0097216
2647,3,Friday the 13th Part VIII: Jason Takes Manhattan,1989,6675,0097388
2648,0,Glory,1989,6975,0097441
2649,3,Loverboy,1989,7048,0097790
2650,3,Godzilla vs. Biollante,1989,7213,0097444
2651,3,Lethal Weapon 2,1989,7222,0097733
2652,3,Driving Miss Daisy,1989,7255,0097239
2653,2,Field of Dreams,1989,7268,0097351
2654,3,My Left Foot,1989,7269,0097937
2655,3,Millennium,1989,7438,0097883
2656,3,"Delinquents, The",1989,7842,0097182
2657,3,National Lampoon&#39;s Christmas Vacation,1989,8323,0097958
2658,3,Celia,1989,8470,0094849
2659,3,Babar: The Movie,1989,8507,0096869
2660,3,Savage Beach,1989,8997,0098257
2661,0,Kickboxer,1989,9485,0097659
2662,1,Blind Fury,1989,9487,0096945
2663,0,"Karate Kid Part III, The",1989,9515,0097647
2664,0,"Killer, The",1989,9528,0097202
2665,0,Farewell to the King,1989,9539,0097334
2666,0,Tango &amp; Cash,1989,9727,0098439
2667,3,"Return of Swamp Thing, The",1989,9752,0098193
2668,1,"Punisher, The",1989,9770,0098141
2669,2,Sidewalk Stories,1989,10637,0098325
2670,3,Parenthood,1989,10709,0098067
2671,0,Sea of Love,1989,10841,0098273
2672,0,Casualties of War,1989,10876,0097027
2673,2,Look Who&#39;s Talking,1989,11045,0097778
2674,1,Total Recall,1990,118,0100802
2675,1,Back to the Future Part III,1990,151,0099088
2676,3,"Witches, The",1990,209,0100944
2677,3,Home Alone,1990,432,0099785
2678,3,Mermaids,1990,443,0100140
2679,1,It,1990,454,0099864
2680,1,Misery,1990,459,0100157
2681,3,Postcards from the Edge,1990,533,0100395
2682,3,Life Is Sweet,1990,796,0100024
2683,3,Nikita,1990,869,0100263
2684,3,"Handmaid&#39;s Tale, The",1990,926,0099731
2685,3,Mindwalk,1990,1173,0100151
2686,3,Ghost,1990,1130,0099653
2687,3,Paris is Burning,1990,1441,0100332
2688,3,Tremors,1990,1663,0100814
2689,3,"I, the Worst of All",1990,1728,0100990
2690,1,White Hunter Black Heart,1990,1935,0100928
2691,3,Pretty Woman,1990,2156,0100405
2692,3,Goodfellas,1990,2211,0099685
2693,0,Darkman,1990,2242,0099365
2694,3,Bimbos B.C.,1990,2379,0196378
2695,3,An Angel at My Table,1990,2296,0099040
2696,2,"Bonfire of the Vanities, The",1990,2313,0099165
2697,3,Edward Scissorhands,1990,2442,0099487
2698,2,Wild at Heart,1990,2577,0100935
2699,2,Joe Versus the Volcano,1990,2820,0099892
2700,3,Flatliners,1990,2942,0099582
2701,3,Die Hard 2,1990,2963,0099423
2702,1,"Hunt for Red October, The",1990,3000,0099810
2703,3,Happily Ever After,1990,3247,0099733
2704,0,"Russia House, The",1990,3524,0100530
2705,1,Close-Up,1990,3561,0100234
2706,3,Qin yong,1990,3566,0098147
2707,0,Dark Angel (I Come in Peace),1990,3662,0099817
2708,3,A Little Night Music,1990,3721,0359610
2709,3,"Long Walk Home, The",1990,4034,0100046
2710,0,I Hired a Contract Killer,1990,4080,0099818
2711,3,Strangers in Good Company,1990,4174,0102993
2712,3,I love you to death,1990,4574,0099819
2713,3,Child&#39;s Play 2,1990,4706,0099253
2714,3,Troll 2,1990,4719,0105643
2715,0,Miller&#39;s Crossing,1990,4750,0100150
2716,0,Air America,1990,4807,0099005
2717,2,Predator 2,1990,5182,0100403
2718,1,RoboCop 2,1990,5237,0100502
2719,2,Teenage Mutant Ninja Turtles,1990,5284,0100758
2720,3,A Tale of Springtime,1990,5301,0097106
2721,3,"Match Factory Girl, The",1990,5333,0098532
2722,2,Europa Europa,1990,5347,0099776
2723,3,Portrait of a Marriage,1990,5399,0098897
2724,0,Lord of the Flies,1990,5556,0100054
2725,2,Stella,1990,5581,0100691
2726,3,"Welcome Home, Roxy Carmichael",1990,5614,0100911
2727,1,Jacob&#39;s Ladder,1990,5688,0099871
2728,3,Where the Heart Is,1990,5776,0100924
2729,1,Presumed Innocent,1990,5777,0100404
2730,1,Dragon Ball Z: The Movie - The Tree of Might,1990,5908,0142233
2731,3,Alice,1990,6081,0099012
2732,3,Criminal Justice,1990,6289,0099321
2733,3,Kindergarten Cop,1990,6542,0099938
2734,3,Cry-Baby,1990,6562,0099329
2735,3,"Nasty Girl (Das schreckliche M&auml;dchen), The",1990,6656,0100557
