Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,releaseYear,year,budget,Net_revenue
8164826,/m/026tx_y,Anna Karenina,1935-12-25,,93.0,['English Language'],['United States of America'],"['Costume drama', 'Black-and-white', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1935,1935,1152000.0,
747689,/m/037_84,Hair,1979-03-14,15284643.0,121.0,['English Language'],"['United States of America', 'Germany']","['LGBT', 'Anti-war', 'Period piece', 'Cult', 'Musical', 'Drama', 'Comedy', 'War film']",1979,1979,11000000.0,4284643.0
3383848,/m/098rx7,Josh and S.A.M.,1993-11-24,1640220.0,96.0,['English Language'],['United States of America'],"['Road movie', 'Comedy', 'Coming of age', 'Adventure', ""Children's/Family""]",1993,1993,18000000.0,-16359780.0
26889567,/m/0djb3vw,Restless,2011-04-06,163265.0,91.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie']",2011,2011,8000000.0,-7836735.0
1156559,/m/04b_jc,The Station Agent,2003-01-26,8679814.0,89.0,"['English Language', 'Spanish Language']",['United States of America'],"['Comedy-drama', 'Tragicomedy', 'Drama', 'Comedy', 'Indie']",2003,2003,500000.0,8179814.0
4476914,/m/0c4mcp,The Number 23,2007-02-13,77566815.0,101.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Drama', 'Suspense', 'Psychological thriller']",2007,2007,30000000.0,47566815.0
919005,/m/03pw28,Swing Time,1936,2618000.0,104.0,['English Language'],['United States of America'],"['Musical', 'Black-and-white']",1936,1936,886000.0,1732000.0
113442,/m/0sxgv,The Right Stuff,1983-10-21,21192102.0,193.0,"['English Language', 'Russian Language']",['United States of America'],"['Adventure', 'History', 'Docudrama', 'Period piece', 'Drama', 'Film adaptation']",1983,1983,27000000.0,-5807898.0
3752065,/m/09z2yf,The Three Burials of Melquiades Estrada,2005-09-11,9045364.0,122.0,"['English Language', 'Spanish Language']","['United States of America', 'France']","['Crime Fiction', 'Action/Adventure', 'Western', 'Drama']",2005,2005,15000000.0,-5954636.0
6545126,/m/0g9p9d,Sunday,1997-01,,93.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie']",1997,1997,450.0,
30081969,/m/0g5879y,Albert Nobbs,2011-09-02,5410553.0,113.0,"['English Language', 'American English']","['Ireland', 'United Kingdom']","['LGBT', 'Period piece', 'Drama', 'Romance Film']",2011,2011,8000000.0,-2589447.0
2359777,/m/076cw4,Cure,1997,,111.0,['Japanese Language'],['Japan'],"['Crime Fiction', 'Thriller', 'Horror', 'World cinema', 'Psychological thriller', 'Japanese Movies', 'Crime Thriller']",1997,1997,20000.0,
19824573,/m/04q72cv,The Girlfriend Experience,2009-01-20,1007962.0,78.0,"['French Language', 'English Language']",['United States of America'],"['Drama', 'Experimental film', 'Comedy', 'Slice of life story', 'Indie']",2009,2009,1700000.0,-692038.0
16706073,/m/03ynwqj,"I Love You, Man",2009-03-20,91636986.0,105.0,['English Language'],['United States of America'],"['Romance Film', 'Buddy film', 'Comedy']",2009,2009,41000000.0,50636986.0
3703551,/m/09w8pz,Out on a Limb,1992-09-04,165952.0,105.0,['English Language'],['United States of America'],['Comedy'],1992,1992,11000000.0,-10834048.0
4555463,/m/0c8nn5,Without Limits,1998-09-11,,118.0,"['Finnish Language', 'German Language', 'English Language']",['United States of America'],"['Sports', 'Biographical film', 'Biography', 'Drama', 'Period piece']",1998,1998,25000000.0,
1317604,/m/04sg0b,Crimson Tide,1995-05-12,157387195.0,123.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Action/Adventure', 'Drama', 'War film', 'Action']",1995,1995,53000000.0,104387195.0
1330877,/m/04tb5k,A Dirty Shame,2004-09-12,1914166.0,88.0,['English Language'],['United States of America'],"['Parody', 'Sex comedy', 'Cult', 'Gross-out film', 'Comedy', 'Black comedy', 'Gross out']",2004,2004,15000000.0,-13085834.0
1261355,/m/04n2jr,The King of Kings,1927-04-19,,155.0,"['Aramaic language', 'Silent film', 'English Language']",['United States of America'],"['Christian film', 'Silent film', 'Drama', 'Indie']",1927,1927,2500000.0,
2216322,/m/06wn11,Ready to Rumble,2000-04-07,12452362.0,106.0,"['Japanese Language', 'Italian Language', 'English Language']",['United States of America'],"['Sports', 'Gross out', 'Gross-out film', 'Comedy', 'Slapstick']",2000,2000,24000000.0,-11547638.0
2122517,/m/06nq0j,A Walk in the Clouds,1995-08-11,50008143.0,102.0,['English Language'],"['United States of America', 'Mexico']","['Romantic drama', 'Romance Film', 'Drama', 'Period piece']",1995,1995,20000000.0,30008143.0
1329509,/m/04t7ls,Mondo Trasho,1969-03-14,,93.0,['English Language'],['United States of America'],"['Black comedy', 'Mondo film', 'Black-and-white', 'Comedy']",1969,1969,2100.0,
5101168,/m/0d2pd7,Switchback,1997-10-31,6492660.0,118.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Detective fiction', 'Detective', 'Action/Adventure', 'Mystery', 'Crime Thriller', 'Action']",1997,1997,37000000.0,-30507340.0
471370,/m/02dj5n,An American Werewolf in London,1981-08-21,61973249.0,92.0,['English Language'],"['United States of America', 'United Kingdom']","['Fantasy', 'Horror', 'Creature Film', 'Horror Comedy']",1981,1981,10000000.0,51973249.0
2002320,/m/06d6nx,Halloween 5: The Revenge of Michael Myers,1989-10-13,11642254.0,96.0,['English Language'],['United States of America'],"['Cult', 'Horror', 'Indie', 'Teen', 'Slasher']",1989,1989,5000000.0,6642254.0
25398241,/m/09k5mp4,OceanWorld 3D,2009,,81.0,[],['United Kingdom'],['Documentary'],2009,2009,8000000.0,
27702708,/m/0c3zjn7,Real Steel,2011-09-06,295120796.0,127.0,['English Language'],"['United States of America', 'India']","['Sports', 'Science Fiction', 'Action', 'Drama']",2011,2011,110000000.0,185120796.0
25901625,/m/0b6m5fy,The Late Shift,1996-02-24,,95.0,['English Language'],['United States of America'],"['Drama', 'Comedy', 'Television movie']",1996,1996,6000000.0,
5098517,/m/0d2l2_,My Boss's Daughter,2003-08-22,18191005.0,85.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Slapstick']",2003,2003,14000000.0,4191005.0
6392129,/m/0g3myp,Diggstown,1992-08-14,4836637.0,98.0,['English Language'],['United States of America'],"['Crime Fiction', 'Crime Comedy', 'Boxing', 'Sports', 'Drama', 'Comedy']",1992,1992,17000000.0,-12163363.0
2202963,/m/06vmt_,Passenger 57,1992-11-06,44065653.0,85.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Action Thrillers', 'Action', 'Martial Arts Film']",1992,1992,15000000.0,29065653.0
667372,/m/031786,Harry Potter and the Goblet of Fire,2005-11-06,896911078.0,156.0,"['French Language', 'English Language', 'Spanish Language']","['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Fantasy Adventure', 'Adventure', 'Supernatural', ""Children's/Family"", 'Mystery', 'Fantasy', ""Children's Fantasy"", 'Family Film']",2005,2005,150000000.0,746911078.0
1181830,/m/04f46y,Citizen Ruth,1996-08-24,285112.0,102.0,['English Language'],['United States of America'],"['Indie', 'Political satire', 'Satire', 'Drama', 'Comedy', 'Political cinema']",1996,1996,3000000.0,-2714888.0
1181828,/m/04f46l,The Heart Is Deceitful Above All Things,2004-05-15,,97.0,['English Language'],"['United States of America', 'France', 'Japan', 'United Kingdom']","['Drama', 'Childhood Drama', 'Japanese Movies', 'Indie', 'Film adaptation']",2004,2004,74050.0,
638349,/m/02zf9n,The Hindenburg,1975-12-25,27945225.0,126.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Period piece', 'Drama', 'Suspense', 'Disaster']",1975,1975,15000000.0,12945225.0
1880706,/m/0639hk,Payback,1999-02-05,161626121.0,101.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Remake', 'Action/Adventure', 'Drama', 'Comedy', 'Crime Thriller', 'Black comedy', 'Action']",1999,1999,90000000.0,71626121.0
1913883,/m/065qps,Project Viper,2002-05-15,,85.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Action', 'Horror', 'Sci-Fi Horror']",2002,2002,500000.0,
51906,/m/0dnw1,Breakfast at Tiffany's,1961-10-05,14000000.0,114.0,"['Portuguese Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film']",1961,1961,2500000.0,11500000.0
18953471,/m/02vyyl8,Yes Man,2008-12-09,225990978.0,104.0,"['Estonian Language', 'Korean Language', 'English Language']","['United States of America', 'Australia']","['Romance Film', 'Comedy']",2008,2008,70000000.0,155990978.0
13917204,/m/03cn57h,Nothing but the Truth,2008-09-08,,108.0,['English Language'],['United States of America'],"['Thriller', 'Drama', 'Political drama', 'Political thriller']",2008,2008,11500000.0,
34973113,/m/0j66lk1,Nothing but the Truth,2008,,81.0,['English Language'],"['France', 'South Africa', 'Italy']","['Comedy film', 'Drama']",2008,2008,11500000.0,
11526346,/m/02rgwg4,Wise Guys,1986-04-18,8475466.0,100.0,['English Language'],['United States of America'],"['Crime Fiction', 'Buddy film', 'Action/Adventure', 'Comedy', 'Black comedy', 'Action']",1986,1986,13000000.0,-4524534.0
30642218,/m/0g9_93m,The Holding,2011-08-26,,89.0,['English Language'],['United Kingdom'],['Thriller'],2011,2011,3000000.0,
31197345,/m/0crvnd5,Bicycle Dreams,2009-04,,104.0,['English Language'],['United States of America'],"['Sports', 'Adventure', 'Documentary']",2009,2009,300000.0,
2207640,/m/06v_2g,The Astronaut's Wife,1999-08-27,19598588.0,110.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Sci-Fi Horror', 'Psychological thriller']",1999,1999,75000000.0,-55401412.0
181471,/m/018t08,Lady Jane,1986,,141.0,['English Language'],"['England', 'United Kingdom']","['Costume drama', 'Political drama', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Biographical film']",1986,1986,8500000.0,
6011641,/m/0fkhml,Sherrybaby,2006-09-08,622806.0,96.0,['English Language'],['United States of America'],"['Drama', 'Indie']",2006,2006,2000000.0,-1377194.0
55325,/m/0fd4x,Total Recall,1990-06-01,261299840.0,113.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Future noir', 'Adventure', 'Action/Adventure', 'Action', 'Dystopia']",1990,1990,65000000.0,196299840.0
2184642,/m/06t6vl,Into the Blue,2005-09-30,,110.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Adventure', 'Remake', 'Action/Adventure', 'Action']",2005,2005,50000000.0,
2667958,/m/07wmn_,Deep Rising,1998-01-30,11203026.0,107.0,['English Language'],['United States of America'],"['Natural horror films', 'Science Fiction', 'Horror', 'Sci-Fi Horror', 'Creature Film', 'Action/Adventure', 'Action']",1998,1998,45000000.0,-33796974.0
772732,/m/03b92p,Taking Lives,2004-03-16,65470529.0,103.0,"['French Language', 'English Language']","['United States of America', 'Australia']","['Thriller', 'Erotica', 'Psychological thriller', 'Mystery', 'Drama', 'Film adaptation', 'Crime Thriller', 'Slasher']",2004,2004,45000000.0,20470529.0
36353137,/m/0k3m48j,The Canyons,2013,,,[],[],['Thriller'],2013,2013,250000.0,
5224,/m/01lsl,Citizen Kane,1941-05-01,1585634.0,119.0,['English Language'],['United States of America'],"['Film \\u00e0 clef', 'Epic', 'Black-and-white', 'Mystery', 'Period piece', 'Drama', 'Political drama']",1941,1941,839727.0,745907.0
5159254,/m/0d5jxc,The Messengers,2007-02-02,,90.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Drama', 'Horror']",2007,2007,16000000.0,
286893,/m/01q48n,Rudy,1993-10-13,22750363.0,116.0,"['English Language', 'Spanish Language']",['United States of America'],"['Sports', 'Family Film', 'Family Drama', 'Drama']",1993,1993,12000000.0,10750363.0
32898123,/m/0h3l9p5,Killer Joe,2011-09-08,2227635.0,102.0,"['English Language', 'American English']",['United States of America'],"['Crime Fiction', 'Thriller', 'Erotic thriller', 'Comedy film', 'Cult', 'Mystery', 'Drama', 'Comedy', 'Black comedy']",2011,2011,10000000.0,-7772365.0
73427,/m/0jqk4,Detour,1945,,67.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Black-and-white', 'Cult', 'Mystery', 'Drama', 'Crime Thriller', 'Film noir']",1945,1945,30.0,
17717339,/m/047cqky,Nuremberg,2000,,,[],"['United States of America', 'Canada']","['Historical drama', 'Docudrama']",2000,2000,24000000.0,
5632884,/m/0dxbm5,Penelope,1966,,97.0,['English Language'],['United States of America'],"['Crime Fiction', 'Comedy']",1966,1966,4000000.0,
32930644,/m/0h3lyrs,Blood Money,2012-03-30,,,[],[],"['Thriller', 'Action', 'Drama']",2012,2012,2300000.0,
670386,/m/031h9k,Bull Durham,1988-06-15,50888729.0,108.0,['English Language'],['United States of America'],"['Romantic comedy', 'Sports', 'Romance Film', 'Comedy', 'Baseball']",1988,1988,7000000.0,43888729.0
6446062,/m/01kf3_9,Moonraker,1979-06-26,210300000.0,126.0,"['Italian Language', 'English Language']","['France', 'United Kingdom']","['Thriller', 'Science Fiction', 'Adventure', 'Action/Adventure', 'Glamorized Spy Film', 'Action']",1979,1979,34000000.0,176300000.0
213251,/m/01f7g_,Alien³,1992-05-22,159773545.0,145.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Action/Adventure', 'Action']",1992,1992,50000000.0,109773545.0
26794989,/m/0bmf2l_,Fist of the North Star,1995,,103.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Action', 'Fantasy']",1995,1995,7000000.0,
213246,/m/01f7gh,Alien: Resurrection,1997-11-06,161295658.0,116.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Action']",1997,1997,70000000.0,91295658.0
1202791,/m/04gz04,Raise Your Voice,2004-10-03,14867514.0,105.0,"['French Language', 'English Language']",['United States of America'],"['Family Drama', 'Musical Drama', 'Musical', 'Drama', 'Romance Film', 'Family Film', 'Teen']",2004,2004,15000000.0,-132486.0
2594890,/m/07qh55,Phantasm II,1988-07-08,,97.0,['English Language'],['United States of America'],"['Zombie Film', 'Horror', 'Supernatural']",1988,1988,3000000.0,
32316536,/m/0gxrfzm,Fire with Fire,2012,,,[],['United States of America'],['Drama'],2012,2012,20000000.0,
31802616,/m/0c2gll0,Camp Hell,2010-08-13,,99.0,['English Language'],['United States of America'],"['Thriller', 'Drama', 'Horror']",2010,2010,3000000.0,
431251,/m/027q85,Immortal Beloved,1994-12-16,9914409.0,121.0,"['English Language', 'Hungarian language']","['United States of America', 'United Kingdom']","['Costume drama', 'Epic', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Musical Drama', 'Musical']",1994,1994,120.0,9914289.0
12456476,/m/02w6ry2,Nadine,1987,5669831.0,95.0,['English Language'],['United States of America'],"['Crime Fiction', 'Romantic comedy', 'Action/Adventure', 'Thriller', 'Comedy', 'Romance Film', 'Action']",1987,1987,12000000.0,-6330169.0
2175063,/m/06sgwt,Hardware,1990-01-11,5728953.0,93.0,['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Dystopia']",1990,1990,1500000.0,4228953.0
106359,/m/0qmjd,The Verdict,1982-12-08,53977250.0,129.0,['English Language'],['United States of America'],"['Film adaptation', 'Drama', 'Courtroom Drama']",1982,1982,16000000.0,37977250.0
5574594,/m/0dt8xq,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-08-04,261572744.0,83.0,"['Romanian Language', 'Polish Language', 'Armenian Language', 'English Language', 'Hebrew Language']",['United States of America'],"['Parody', 'Cult', 'Mockumentary', 'Satire', 'Comedy']",2006,2006,18000000.0,243572744.0
49800,/m/0d6_s,Lara Croft: Tomb Raider,2001-06-15,274703340.0,94.0,['English Language'],"['United States of America', 'Japan', 'United Kingdom', 'Germany']","['Thriller', 'Fantasy Adventure', 'Japanese Movies', 'Adventure', 'Action/Adventure', 'Fantasy', 'Action']",2001,2001,115000000.0,159703340.0
768808,/m/039yp5,The Frighteners,1996-07-19,29359216.0,123.0,['English Language'],"['United States of America', 'New Zealand']","['Horror', 'Supernatural', 'Cult', 'Fantasy', 'Horror Comedy', 'Black comedy', 'Comedy']",1996,1996,30000000.0,-640784.0
10090870,/m/02q1hzy,Isn't She Great,2000-01-28,2954405.0,95.0,['English Language'],"['United States of America', 'Japan', 'United Kingdom', 'Germany']","['Biography', 'Japanese Movies', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Biopic [feature]', 'Biographical film']",2000,2000,36000000.0,-33045595.0
156745,/m/014l6_,Pretty Woman,1990-03-23,463407268.0,125.0,"['Japanese Language', 'Italian Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",1990,1990,14000000.0,449407268.0
423546,/m/026rdr,Rumble Fish,1983-10-08,,94.0,['English Language'],['United States of America'],"['Crime Fiction', 'Black-and-white', 'Drama', 'Film adaptation', 'Coming of age', 'Teen']",1983,1983,10000000.0,
22919643,/m/063y_49,Heckler,2007,,78.0,[],['United States of America'],"['Indie', 'Documentary']",2007,2007,250000.0,
32002101,/m/0h37n51,The Words,2012-01-27,11494838.0,96.0,['English Language'],['United States of America'],"['Thriller', 'Romance Film', 'Drama']",2012,2012,6000000.0,5494838.0
